category1_code,category2_code,product_code,title,itemurl,imageurl,price,clean_title,title_length,image_path,label
FASHION,HANDBAGS,PA01113B10583,Glänzendes genarbtes Kalbsleder & goldfarbenes Metall  Korallenrosa,https://www.chanel.com/de/mode/p/A01113B10583NR646/kleine-klassische-tasche-glaenzendes-genarbtes-kalbsleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/small-classic-handbag-coral-pink-grained-shiny-calfskin-gold-tone-metal-grained-shiny-calfskin-gold-tone-metal-packshot-artistique-vue1-a01113b10583nr646-9527202152478.jpg",9300.0,glänzendes genarbtes kalbsleder & goldfarbenes metall  korallenrosa,67,images_cache/PA01113B10583.jpg,17
EYEWEAR,SUNGLASSES,PA71280,Rosa. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71280X08101S175000POCCI/rechteckige-sonnenbrille-rosa/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rectangle-sunglasses-pink-acetate-acetate-packshot-default-a71280x08101s1750-9528826003486.jpg",540.0,rosa. gläser: grau  mit verlauf,31,images_cache/PA71280.jpg,35
EYEWEAR,SUNGLASSES,PA71305,Schwarz. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71305X08101S261056NOCCI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-acetate-acetate-packshot-default-a71305x08101s2610-8853170913310.jpg",420.0,schwarz. gläser: grau,21,images_cache/PA71305.jpg,35
EYEWEAR,SUNGLASSES,PA71342,Schwarz & Rosa. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71342X08101S411754NOCCI/quadratische-sonnenbrille-schwarz-rosa/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-pink-acetate-acetate-packshot-default-a71342x08101s4117-9516320194590.jpg",400.0,schwarz & rosa. gläser: grau,28,images_cache/PA71342.jpg,35
EYEWEAR,SUNGLASSES,PA71417,Schwarz. Gläser: Hellgrau  Verspiegelt,https://www.chanel.com/de/brillen/p/A71417X08101S226400POCCI/schmetterlingsfoermige-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-black-acetate-acetate-packshot-default-a71417x08101s2264-8842597072926.jpg",490.0,schwarz. gläser: hellgrau  verspiegelt,38,images_cache/PA71417.jpg,35
EYEWEAR,SUNGLASSES,PA71475,Weiß. Gläser: Schwarz  Verspiegelt,https://www.chanel.com/de/brillen/p/A71475X08101S126700PUNI/umschliessende-sonnenbrille-weiss/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shield-sunglasses-white-acetate-acetate-packshot-default-a71475x08101s1267-8857343557662.jpg",430.0,weiß. gläser: schwarz  verspiegelt,34,images_cache/PA71475.jpg,35
EYEWEAR,SUNGLASSES,PA71478,Dunkles Schildpatt. Gläser: Braun  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71478X02123S141557NOCCI/quadratische-sonnenbrille-dunkles-schildpatt/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-dark-tortoise-acetate-calfskin-acetate-calfskin-packshot-default-a71478x02123s1415-9521904451614.jpg",460.0,dunkles schildpatt. gläser: braun  mit verlauf,46,images_cache/PA71478.jpg,35
EYEWEAR,SUNGLASSES,PA71514,Schwarz. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71514X01081S221454NOCCI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-acetate-acetate-packshot-default-a71514x01081s2214-9518588821534.jpg",380.0,schwarz. gläser: grau,21,images_cache/PA71514.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71518,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71518X01081S221253MOCCI/quadratische-brille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-black-acetate-acetate-packshot-default-a71518x01081s2212-9518587641886.jpg",380.0,schwarz. gläser: transparent,28,images_cache/PA71518.jpg,2
EYEWEAR,BLUE LIGHT GLASSES,PA71520,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71520X08101S221256NOCCI/quadratische-brille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-black-acetate-acetate-packshot-default-a71520x08101s2212-9518095990814.jpg",420.0,schwarz. gläser: transparent,28,images_cache/PA71520.jpg,2
EYEWEAR,SUNGLASSES,PA71538,Schwarz. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71538X02081S011400PUNI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-nylon-nylon-packshot-default-a71538x02081s0114-9523159760926.jpg",780.0,schwarz. gläser: grau,21,images_cache/PA71538.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71580,Schwarz,https://www.chanel.com/de/brillen/p/A71580X08101S766152NOCCI/katzenaugenbrille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cat-eye-blue-light-glasses-black-acetate-acetate-packshot-default-a71580x08101s7661-9529710116894.jpg",480.0,schwarz,7,images_cache/PA71580.jpg,2
FASHION,SMALL LEATHER GOODS,PA82726Y04634,Kalbsleder in Vintage-Optik & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/A82726Y04634C3906/grosse-pochette-2-55-kalbsleder-in-vintage-optik-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/large-2-55-pouch-black-aged-calfskin-gold-tone-metal-aged-calfskin-gold-tone-metal-packshot-default-a82726y04634c3906-8853584085022.jpg",1410.0,kalbsleder in vintage-optik & goldfarbenes metall  schwarz,58,images_cache/PA82726Y04634.jpg,34
FASHION,SCARVES,PAA9510B14322,Kaschmir & Wolle  Schwarz & Weiß,https://www.chanel.com/de/mode/p/AA9510B14322NR967/schal-kaschmir-wolle/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/scarf-black-white-cashmere-wool-cashmere-wool-packshot-artistique-vue2-aa9510b14322nr967-9527219650590.jpg",1190.0,kaschmir & wolle  schwarz & weiß,32,images_cache/PAA9510B14322.jpg,30
FASHION,CAMELLIAS,PAA9624B14801,Mischfasern & Wolle  Silberfarben & Schwarz,https://www.chanel.com/de/mode/p/AA9624B14801NS854/kamelie-mischfasern-wolle/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/camellia-silver-black-mixed-fibers-wool-mixed-fibers-wool-packshot-artistique-vue1-aa9624b14801ns854-9533697392670.jpg",920.0,mischfasern & wolle  silberfarben & schwarz,43,images_cache/PAA9624B14801.jpg,7
FASHION,COSTUME JEWELRY,PABA990B13065,Metall & Harz  Goldfarben  Orange  Schwarz & Rot,https://www.chanel.com/de/mode/p/ABA990B13065NP639/lange-halskette-mit-anhaenger-metall-harz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-pendant-necklace-gold-orange-black-red-metal-resin-metal-resin-packshot-artistique-vue2-aba990b13065np639-9524098072606.jpg",1850.0,metall & harz  goldfarben  orange  schwarz & rot,48,images_cache/PABA990B13065.jpg,10
FASHION,COSTUME JEWELRY,PABB074B13249,Harz  Metall & Strass  Weiß  Grau goldfarben & Kristall,https://www.chanel.com/de/mode/p/ABB074B13249NQ057/armreifen-harz-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cuff-white-gray-gold-crystal-resin-metal-strass-resin-metal-strass-packshot-artistique-vue2-abb074b13249nq057-9524093157406.jpg",2980.0,harz  metall & strass  weiß  grau goldfarben & kristall,55,images_cache/PABB074B13249.jpg,10
FASHION,COSTUME JEWELRY,PABB327B13558,Metall  Lammleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB327B13558NQ115/choker-metall-lammleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-black-crystal-metal-lambskin-strass-metal-lambskin-strass-packshot-artistique-vue3-abb327b13558nq115-9526245457950.jpg",1000.0,metall  lammleder & strass  goldfarben  schwarz & kristall,58,images_cache/PABB327B13558.jpg,10
FASHION,COSTUME JEWELRY,PABB340B13558,Metall  Lammleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB340B13558NQ115/kreolen-metall-lammleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hoop-earrings-gold-black-crystal-metal-lambskin-strass-metal-lambskin-strass-packshot-artistique-vue2-abb340b13558nq115-9524092600350.jpg",1680.0,metall  lammleder & strass  goldfarben  schwarz & kristall,58,images_cache/PABB340B13558.jpg,10
FASHION,COSTUME JEWELRY,PABB346B13559,Metall & Strass  Goldfarben & Kristall,https://www.chanel.com/de/mode/p/ABB346B13559NQ117/ohrstecker-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/stud-earrings-gold-crystal-metal-strass-metal-strass-packshot-artistique-vue1-abb346b13559nq117-9524092076062.jpg",650.0,metall & strass  goldfarben & kristall,38,images_cache/PABB346B13559.jpg,10
FASHION,COSTUME JEWELRY,PABB848B14643,Metall  Glasperlen & Modeschmuckperlen  Goldfarben & Perlmuttweiß,https://www.chanel.com/de/mode/p/ABB848B14643NS018/choker-metall-glasperlen-modeschmuckperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-dark-gold-pearly-white-metal-glass-pearls-imitation-pearls-metal-glass-pearls-imitation-pearls-packshot-artistique-vue2-abb848b14643ns018-9527437426718.jpg",1090.0,metall  glasperlen & modeschmuckperlen  goldfarben & perlmuttweiß,65,images_cache/PABB848B14643.jpg,10
FASHION,COSTUME JEWELRY,PABB871B14708,Metall & Strass  Silberfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB871B14708NS686/kreolen-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/hoop-earrings-silver-black-crystal-metal-strass-metal-strass-packshot-artistique-vue2-abb871b14708ns686-9527436476446.jpg",1110.0,metall & strass  silberfarben  schwarz & kristall,49,images_cache/PABB871B14708.jpg,10
FASHION,COSTUME JEWELRY,PABC113B14704,Metall  Glasperlen & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABC113B14704NS707/lange-halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/long-necklace-gold-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abc113b14704ns707-9527289151518.jpg",2450.0,metall  glasperlen & strass  goldfarben  schwarz & kristall,59,images_cache/PABC113B14704.jpg,10
EYEWEAR,SUNGLASSES,PA40888,Braun. Gläser: Grau,https://www.chanel.com/de/brillen/p/A40888X09960L871259KUNI/pilotensonnenbrille-braun/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pilot-sunglasses-brown-titanium-calfskin-titanium-calfskin-packshot-default-a40888x09960l8712-8853814247454.jpg",360.0,braun. gläser: grau,19,images_cache/PA40888.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71429,Schwarz. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71429X07203S221251MOCCI/quadratische-brille-mit-blaulichtfilter-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-blue-light-glasses-black-acetate-sequins-acetate-sequins-packshot-default-a71429x07203s2212-8853224390686.jpg",540.0,schwarz. gläser: transparent,28,images_cache/PA71429.jpg,2
EYEWEAR,SUNGLASSES,PA71474,Weiß & silberfarben. Gläser: Silberfarben  Verspiegelt,https://www.chanel.com/de/brillen/p/A71474X06081L246700PUNI/umschliessende-sonnenbrille-weiss-silberfarben/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shield-sunglasses-white-silver-acetate-metal-acetate-metal-packshot-default-a71474x06081l2467-8857344278558.jpg",460.0,weiß & silberfarben. gläser: silberfarben  verspiegelt,54,images_cache/PA71474.jpg,35
EYEWEAR,SUNGLASSES,PA71501,Schwarz. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71501X08220S227100POCCI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-acetate-imitation-pearls-acetate-imitation-pearls-packshot-default-a71501x08220s2271-8860274524190.jpg",590.0,schwarz. gläser: grau  mit verlauf,34,images_cache/PA71501.jpg,35
EYEWEAR,SUNGLASSES,PA71505,Schwarz. Gläser: Grau  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71505X08101S221600POCCI/quadratische-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-sunglasses-black-acetate-acetate-packshot-default-a71505x08101s2216-8860274720798.jpg",450.0,schwarz. gläser: grau  mit verlauf,34,images_cache/PA71505.jpg,35
EYEWEAR,SUNGLASSES,PA71508,Schwarz & Weiß. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71508X02082S011400PUNI/ovale-sonnenbrille-schwarz-weiss/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/oval-sunglasses-black-white-acetate-imitation-pearls-acetate-imitation-pearls-packshot-default-a71508x02082s0114-8860273770526.jpg",590.0,schwarz & weiß. gläser: grau,28,images_cache/PA71508.jpg,35
EYEWEAR,SUNGLASSES,PA71513,Dunkles Schildpatt. Gläser: Braun  Polarisiert  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71513X02016S771954NOCCI/rechteckige-sonnenbrille-dunkles-schildpatt/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/rectangle-sunglasses-dark-tortoise-acetate-acetate-packshot-default-a71513x02016s7719-9518587510814.jpg",490.0,dunkles schildpatt. gläser: braun  polarisiert  mit verlauf,59,images_cache/PA71513.jpg,35
EYEWEAR,BLUE LIGHT GLASSES,PA71516,Braun & goldfarben. Gläser: Transparent,https://www.chanel.com/de/brillen/p/A71516X08101S221751QOCCI/schmetterlingsbrille-mit-blaulichtfilter-braun-goldfarben/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-blue-light-glasses-brown-gold-acetate-acetate-packshot-default-a71516x08101s2217-9518584496158.jpg",980.0,braun & goldfarben. gläser: transparent,39,images_cache/PA71516.jpg,2
EYEWEAR,SUNGLASSES,PA71528,Hellgelb. Gläser: Gelb  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71528X08101S173100POCCI/umschliessende-sonnenbrille-hellgelb/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shield-sunglasses-light-yellow-acetate-acetate-packshot-default-a71528x08101s1731-9522108629022.jpg",420.0,hellgelb. gläser: gelb  mit verlauf,35,images_cache/PA71528.jpg,35
EYEWEAR,SUNGLASSES,PA71540,Schwarz. Gläser: Grau,https://www.chanel.com/de/brillen/p/A71540X01081S011400POCCI/umschliessende-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/shield-sunglasses-black-acetate-acetate-packshot-default-a71540x01081s0114-9523161006110.jpg",450.0,schwarz. gläser: grau,21,images_cache/PA71540.jpg,35
EYEWEAR,SUNGLASSES,PA71548,Schwarz. Gläser: Grau  Polarisiert  Mit Verlauf,https://www.chanel.com/de/brillen/p/A71548X02016S501100POCCI/schmetterlingsfoermige-sonnenbrille-schwarz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-black-acetate-acetate-packshot-default-a71548x02016s5011-9526005071902.jpg",480.0,schwarz. gläser: grau  polarisiert  mit verlauf,47,images_cache/PA71548.jpg,35
EYEWEAR,SUNGLASSES,PA71565,Grün. Gläser: Grün,https://www.chanel.com/de/brillen/p/A71565X08101S145955OOCCI/schmetterlingsfoermige-sonnenbrille-gruen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/butterfly-sunglasses-green-acetate-acetate-packshot-default-a71565x08101s1459-9527160012830.jpg",440.0,grün. gläser: grün,18,images_cache/PA71565.jpg,35
EYEWEAR,EYEGLASSES,PA75276,Schildpatt,https://www.chanel.com/de/brillen/p/A75276X08101V172851KOCCI/quadratische-korrekturfassung-schildpatt/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/square-eyeglasses-tortoise-acetate-acetate-packshot-default-a75276x08101v1728-9522088542238.jpg",300.0,schildpatt,10,images_cache/PA75276.jpg,14
FASHION,COSTUME JEWELRY,PABB098B13476,Metall  Kalbsleder & Strass  Goldfarben  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB098B13476NP958/ohrringe-metall-kalbsleder-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-black-crystal-metal-calfskin-strass-metal-calfskin-strass-packshot-artistique-vue1-abb098b13476np958-9524094271518.jpg",1580.0,metall  kalbsleder & strass  goldfarben  schwarz & kristall,59,images_cache/PABB098B13476.jpg,10
FASHION,COSTUME JEWELRY,PABB289B13554,Metall  Glasperlen & Strass  Goldfarben  Beige & Kristall,https://www.chanel.com/de/mode/p/ABB289B13554NQ108/choker-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-beige-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue3-abb289b13554nq108-9524094238750.jpg",1640.0,metall  glasperlen & strass  goldfarben  beige & kristall,57,images_cache/PABB289B13554.jpg,10
FASHION,COSTUME JEWELRY,PABB298B13554,Metall  Glasperlen & Strass  Goldfarben  Beige & Kristall,https://www.chanel.com/de/mode/p/ABB298B13554NQ108/armreifen-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/cuff-gold-beige-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue2-abb298b13554nq108-9530070564894.jpg",1160.0,metall  glasperlen & strass  goldfarben  beige & kristall,57,images_cache/PABB298B13554.jpg,10
FASHION,COSTUME JEWELRY,PABB911B14522,Metall & Strass  Goldfarben & Schwarz,https://www.chanel.com/de/mode/p/ABB911B14522NS362/ohrringe-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-black-metal-strass-metal-strass-packshot-artistique-vue2-abb911b14522ns362-9527436738590.jpg",850.0,metall & strass  goldfarben & schwarz,37,images_cache/PABB911B14522.jpg,10
FASHION,COSTUME JEWELRY,PABB953B14374,Metall & Strass  Goldfarben & Schwarz,https://www.chanel.com/de/mode/p/ABB953B14374NS026/choker-metall-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/choker-gold-black-metal-strass-metal-strass-packshot-artistique-vue2-abb953b14374ns026-9527434280990.jpg",1810.0,metall & strass  goldfarben & schwarz,37,images_cache/PABB953B14374.jpg,10
FASHION,COSTUME JEWELRY,PABB998B14556,Metall  Glasperlen & Strass  Silberfarben  Perlmuttweiß  Schwarz & Kristall,https://www.chanel.com/de/mode/p/ABB998B14556NS395/halskette-metall-glasperlen-strass/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/necklace-silver-pearly-white-black-crystal-metal-glass-pearls-strass-metal-glass-pearls-strass-packshot-artistique-vue1-abb998b14556ns395-9527438376990.jpg",2480.0,metall  glasperlen & strass  silberfarben  perlmuttweiß  schwarz & kristall,75,images_cache/PABB998B14556.jpg,10
FASHION,COSTUME JEWELRY,PABC244B14727,Metall & Harz  Goldfarben  Schwarz & Rosa,https://www.chanel.com/de/mode/p/ABC244B14727NS734/ohrringe-metall-harz/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-black-pink-metal-resin-metal-resin-packshot-artistique-vue1-abc244b14727ns734-9527287349278.jpg",910.0,metall & harz  goldfarben  schwarz & rosa,41,images_cache/PABC244B14727.jpg,10
FASHION,COSTUME JEWELRY,PABC245B14729,Metall & Glasperlen  Goldfarben  Schwarz & Perlmuttweiß,https://www.chanel.com/de/mode/p/ABC245B14729NS736/ohrringe-metall-glasperlen/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/pendant-earrings-gold-black-pearly-white-metal-glass-pearls-metal-glass-pearls-packshot-artistique-vue1-abc245b14729ns736-9527287218206.jpg",820.0,metall & glasperlen  goldfarben  schwarz & perlmuttweiß,55,images_cache/PABC245B14729.jpg,10
FASHION,SMALL LEATHER GOODS,PAP3580B14320,Glänzendes genarbtes Kalbsleder & goldfarbenes Metall  Schwarz,https://www.chanel.com/de/mode/p/AP3580B1432094305/pochette-mit-kette-glaenzendes-genarbtes-kalbsleder-goldfarbenes-metall/,"https://res.cloudinary.com/dwayrkp5z/image/fetch/h_400,w_400,c_fill_pad,g_auto,e_trim/https://www.chanel.com/images//t_one/q_auto:good,f_auto,fl_lossy,dpr_1.1/w_620/wallet-on-chain-black-grained-shiny-calfskin-gold-tone-metal-grained-shiny-calfskin-gold-tone-metal-packshot-artistique-vue3-ap3580b1432094305-9527226138654.jpg",3800.0,glänzendes genarbtes kalbsleder & goldfarbenes metall  schwarz,62,images_cache/PAP3580B14320.jpg,34
